Product Name,Company,Export Country,Date,Units Sold,unit_price,Profit per unit,Export Value,Destination Port,Transportation Mode,Profit,Country,Latitude,Longitude
Palm Oil,Solid Agro Nigeria Limited,Denmark,2020-10-09,170,20351.67,3702.17,3459783.9,Port Harcourt,Sea,75345342.1239,Denmark,56.2563,9.568083
Palm Oil,Golden Farms Nigeria Limited,Spain,2022-05-19,708,45286.58,5659.91,32062898.64,Lagos,Sea,256317967.0078,Spain,40.463831,-3.749225
Plantain,Greenfield Agro Exporters Nigeria Limited,Germany,2022-04-09,608,28314.4,6615.26,17215155.2,Lagos,Sea,187307117.74400002,Germany,51.165691,10.451526
Rubber,Solid Agro Nigeria Limited,Austria,2023-06-02,160,17098.75,4551.93,2735800.0,Lagos,Sea,77832313.0875,Austria,47.516236,14.550072
Cassava,Golden Farms Nigeria Limited,Sweden,2022-05-09,301,49306.9,7022.61,14841376.9,Lagos,Sea,346263129.009,Sweden,59.334732,18.057936
Cocoa,Farmgate Nigeria Limited,Italy,2023-06-16,513,39875.46,4915.93,20456110.98,Port Harcourt,Sea,196024970.0778,Italy,41.890238,12.496365
Cassava,Agriplus Nigeria Limited,Denmark,2020-09-01,302,19878.5,8056.92,6003307.0,Lagos,Sea,160159484.22,Denmark,56.2563,9.568083
Rubber,Agriplus Nigeria Limited,Germany,2022-05-25,611,32507.66,5691.95,19862180.26,Warri,Sea,185031975.33699998,Germany,51.165691,10.451526
Cocoa,Agro Export Nigeria Ltd,Switzerland,2021-03-07,820,15596.18,8725.66,12788867.6,Lagos,Sea,136086963.9788,Switzerland,46.818188,8.2275
Ginger,Golden Farms Nigeria Limited,Spain,2020-01-13,472,15687.36,2000.3,7404433.92,Calabar,Sea,31379426.208,Spain,40.463831,-3.749225
Cassava,Agro Export Nigeria Ltd,Germany,2021-06-23,601,45644.07,4474.64,27432086.07,Warri,Sea,204240781.38480002,Germany,51.165691,10.451526
Ginger,Agriplus Nigeria Limited,Netherlands,2020-06-13,525,33769.46,4015.3,17728966.5,Lagos,Sea,135594512.738,Netherlands,52.377956,4.897976
Cashew,Greenfield Agro Exporters Nigeria Limited,France,2021-08-08,669,18940.33,2890.92,12671080.77,Lagos,Sea,54754978.803600006,France,48.856614,2.352221
Sesame,Nigeria Agro Export Company,Italy,2023-05-27,142,14677.15,7760.44,2084155.3,Warri,Sea,113901141.946,Italy,41.890238,12.496365
Cashew,Nigerian Export Promotion Council (NEPC),Denmark,2023-02-09,388,43524.13,7427.72,16887362.44,Lagos,Sea,323285050.8836,Denmark,56.2563,9.568083
Rubber,Farmgate Nigeria Limited,Denmark,2021-08-11,357,25681.71,5818.74,9168370.47,Lagos,Sea,149435193.24539998,Denmark,56.2563,9.568083
Cashew,Nigeria Agro Export Company,Sweden,2021-07-01,599,46916.93,8747.6,28103241.07,Lagos,Sea,410410536.86800003,Sweden,59.334732,18.057936
Sesame,Greenfield Agro Exporters Nigeria Limited,Switzerland,2020-03-16,934,19744.29,8570.41,18441166.86,Warri,Sea,169216660.4589,Switzerland,46.818188,8.2275
Cocoa,Agro Export Nigeria Ltd,France,2023-08-11,581,36715.88,9369.14,21331926.28,Lagos,Sea,343996219.94319993,France,48.856614,2.352221
Palm Oil,Agro Export Nigeria Ltd,Denmark,2022-11-29,807,26045.19,3752.77,21018468.33,Lagos,Sea,97741607.67629999,Denmark,56.2563,9.568083
Cocoa,Greenfield Agro Exporters Nigeria Limited,Denmark,2021-08-17,573,47666.72,9323.9,27313030.56,Lagos,Sea,444439730.608,Denmark,56.2563,9.568083
Cocoa,Prime Agro Exports Nigeria Limited,Spain,2022-12-15,285,31583.71,7018.27,9001357.35,Lagos,Sea,221663004.3817,Spain,40.463831,-3.749225
Plantain,Prime Agro Exports Nigeria Limited,Italy,2021-12-12,360,25745.26,6592.49,9268293.6,Lagos,Sea,169725369.09739998,Italy,41.890238,12.496365
Rubber,Agro Allied Exporters Nigeria Limited,Germany,2021-06-10,795,31220.79,4664.78,24820528.05,Calabar,Sea,145638116.7762,Germany,51.165691,10.451526
Sesame,Agriplus Nigeria Limited,Sweden,2023-04-30,329,41907.39,3974.45,13787531.31,Port Harcourt,Sea,166558826.1855,Sweden,59.334732,18.057936
Cashew,Nigerian Export Promotion Council (NEPC),France,2020-11-09,519,33727.94,6857.59,17504800.86,Lagos,Sea,231292384.06460002,France,48.856614,2.352221
Sesame,Greenfield Agro Exporters Nigeria Limited,Netherlands,2021-05-03,811,36623.16,8224.9,29701382.76,Lagos,Sea,301221828.684,Netherlands,52.377956,4.897976
Sesame,Agro Export Nigeria Ltd,Italy,2022-08-25,497,36446.19,6203.23,18113756.43,Warri,Sea,226084099.1937,Italy,41.890238,12.496365
Ginger,Agriplus Nigeria Limited,Denmark,2022-10-04,427,18212.38,3741.87,7776686.26,Lagos,Sea,68148358.3506,Denmark,56.2563,9.568083
Palm Oil,Agriplus Nigeria Limited,Netherlands,2021-05-28,375,47026.19,3721.51,17634821.25,Warri,Sea,175008436.34690002,Netherlands,52.377956,4.897976
Plantain,Agro Allied Exporters Nigeria Limited,Germany,2023-05-25,132,16159.22,8575.33,2133017.04,Lagos,Sea,138570644.0426,Germany,51.165691,10.451526
Ginger,Nigerian Export Promotion Council (NEPC),Denmark,2020-04-23,525,45333.56,8558.62,23800119.0,Lagos,Sea,387992713.28720003,Denmark,56.2563,9.568083
Cocoa,Golden Farms Nigeria Limited,Italy,2020-07-14,360,26607.04,3144.34,9578534.4,Warri,Sea,83661580.1536,Italy,41.890238,12.496365
Plantain,Nigerian Export Promotion Council (NEPC),Denmark,2023-10-13,104,40095.35,5633.91,4169916.4,Lagos,Sea,225893593.31849998,Denmark,56.2563,9.568083
Cassava,Nigerian Export Promotion Council (NEPC),Spain,2023-11-28,991,31527.16,3766.01,31243415.56,Calabar,Sea,118731599.83160001,Spain,40.463831,-3.749225
Cashew,Farmgate Nigeria Limited,Belgium,2023-02-07,687,31309.13,5015.01,21509372.31,Lagos,Sea,157015600.0413,Belgium,50.508308,4.351728
Cocoa,Solid Agro Nigeria Limited,Netherlands,2023-02-05,813,17261.98,4878.03,14033989.74,Lagos,Sea,84204456.29939999,Netherlands,52.377956,4.897976
Rubber,Solid Agro Nigeria Limited,Sweden,2023-01-25,709,23947.5,6158.33,16978777.5,Calabar,Sea,147476607.675,Sweden,59.334732,18.057936
Rubber,Farmgate Nigeria Limited,Switzerland,2021-11-04,173,48027.01,4082.66,8308672.73,Warri,Sea,196077952.6466,Switzerland,46.818188,8.2275
Cashew,Farmgate Nigeria Limited,Austria,2023-06-21,374,37904.8,8329.34,14176395.2,Calabar,Sea,315721966.832,Austria,47.516236,14.550072
Sesame,Agro Export Nigeria Ltd,Sweden,2021-04-08,378,12485.68,9250.08,4719587.04,Calabar,Sea,115493538.85440001,Sweden,59.334732,18.057936
Plantain,Agro Allied Exporters Nigeria Limited,France,2020-04-13,883,31735.91,8581.08,28022808.53,Warri,Sea,272328382.5828,France,48.856614,2.352221
Cashew,Agriplus Nigeria Limited,Austria,2021-11-06,491,42937.24,7776.41,21082184.84,Lagos,Sea,333897582.50839996,Austria,47.516236,14.550072
Ginger,Agro Export Nigeria Ltd,Netherlands,2022-04-24,276,47090.73,7019.4,12997041.48,Lagos,Sea,330548670.162,Netherlands,52.377956,4.897976
Plantain,Solid Agro Nigeria Limited,Germany,2023-09-13,192,34074.97,8717.55,6542394.24,Lagos,Sea,297050254.7235,Germany,51.165691,10.451526
Cocoa,Nigerian Export Promotion Council (NEPC),France,2022-03-05,371,36210.54,3101.99,13434110.34,Calabar,Sea,112324732.9746,France,48.856614,2.352221
Cocoa,Greenfield Agro Exporters Nigeria Limited,Italy,2020-01-16,207,14501.74,4713.01,3001860.18,Lagos,Sea,68346845.6374,Italy,41.890238,12.496365
Cassava,Golden Farms Nigeria Limited,Denmark,2020-07-25,765,38984.96,8638.35,29823494.4,Warri,Sea,336765729.216,Denmark,56.2563,9.568083
Cocoa,Greenfield Agro Exporters Nigeria Limited,France,2021-03-19,673,49924.06,9726.79,33598892.38,Lagos,Sea,485600847.56740004,France,48.856614,2.352221
Cassava,Golden Farms Nigeria Limited,Austria,2021-02-06,884,34327.58,7035.55,30345580.72,Lagos,Sea,241513405.469,Austria,47.516236,14.550072
Cocoa,Nigerian Export Promotion Council (NEPC),Belgium,2022-04-24,951,49548.71,5274.5,47120823.21,Lagos,Sea,261344670.89499998,Belgium,50.508308,4.351728
Plantain,Prime Agro Exports Nigeria Limited,Denmark,2020-12-19,274,46080.72,5147.67,12626117.28,Warri,Sea,237208339.9224,Denmark,56.2563,9.568083
Palm Oil,Prime Agro Exports Nigeria Limited,Sweden,2021-03-21,397,22969.04,2260.45,9118708.88,Lagos,Sea,51920366.467999995,Sweden,59.334732,18.057936
Rubber,Prime Agro Exports Nigeria Limited,Austria,2020-12-10,615,28067.85,6284.55,17261727.75,Port Harcourt,Sea,176393806.7175,Austria,47.516236,14.550072
Cassava,Agro Allied Exporters Nigeria Limited,Denmark,2023-10-24,920,44165.77,4422.35,40632508.4,Lagos,Sea,195316492.9595,Denmark,56.2563,9.568083
Plantain,Agro Allied Exporters Nigeria Limited,Austria,2020-11-08,161,22984.27,7018.74,3700467.47,Lagos,Sea,161320615.2198,Austria,47.516236,14.550072
Ginger,Agro Export Nigeria Ltd,Switzerland,2021-11-05,618,12028.51,9967.48,7433619.18,Calabar,Sea,119893932.8548,Switzerland,46.818188,8.2275
Palm Oil,Agriplus Nigeria Limited,Switzerland,2023-04-04,109,46963.79,2316.44,5119053.11,Port Harcourt,Sea,108788801.7076,Switzerland,46.818188,8.2275
Cocoa,Prime Agro Exports Nigeria Limited,Switzerland,2023-11-20,372,43946.38,6638.27,16348053.36,Lagos,Sea,291727935.9626,Switzerland,46.818188,8.2275
Plantain,Greenfield Agro Exporters Nigeria Limited,Denmark,2023-05-25,662,28089.29,8576.5,18595109.98,Warri,Sea,240907795.685,Denmark,56.2563,9.568083
Plantain,Nigeria Agro Export Company,Denmark,2022-02-04,253,13931.93,2641.17,3524778.29,Warri,Sea,36796595.5581,Denmark,56.2563,9.568083
Palm Oil,Nigeria Agro Export Company,Germany,2021-12-05,568,37168.16,8052.61,21111514.88,Lagos,Sea,299300696.8976,Germany,51.165691,10.451526
Palm Oil,Nigerian Export Promotion Council (NEPC),Switzerland,2023-04-10,336,35609.27,7905.08,11964714.72,Port Harcourt,Sea,281494128.0916,Switzerland,46.818188,8.2275
Cashew,Farmgate Nigeria Limited,Spain,2022-01-19,720,20018.86,3870.9,14413579.2,Lagos,Sea,77491005.17400001,Spain,40.463831,-3.749225
Cassava,Farmgate Nigeria Limited,Austria,2020-04-17,192,38775.73,5076.82,7444940.16,Lagos,Sea,196857401.57860002,Austria,47.516236,14.550072
Cashew,Farmgate Nigeria Limited,Spain,2020-09-03,729,43688.56,7472.0,31848960.24,Port Harcourt,Sea,326440920.32,Spain,40.463831,-3.749225
Sesame,Solid Agro Nigeria Limited,Austria,2021-11-10,490,30620.6,8193.51,15004094.0,Calabar,Sea,250890192.306,Austria,47.516236,14.550072
Plantain,Agriplus Nigeria Limited,Austria,2021-08-05,455,42779.72,6985.57,19464772.6,Lagos,Sea,298840728.6404,Austria,47.516236,14.550072
Sesame,Nigeria Agro Export Company,Netherlands,2020-09-05,613,43133.82,8333.2,26441031.66,Lagos,Sea,359442748.824,Netherlands,52.377956,4.897976
Rubber,Farmgate Nigeria Limited,Denmark,2021-04-06,807,38087.66,6847.72,30736741.62,Lagos,Sea,260813631.13520002,Denmark,56.2563,9.568083
Cassava,Prime Agro Exports Nigeria Limited,France,2022-10-01,259,12895.17,8669.42,3339849.03,Port Harcourt,Sea,111793644.7014,France,48.856614,2.352221
Cashew,Agriplus Nigeria Limited,Italy,2022-04-08,389,22294.64,3359.32,8672614.96,Calabar,Sea,74894830.0448,Italy,41.890238,12.496365
Rubber,Agro Export Nigeria Ltd,Sweden,2021-06-25,821,27842.04,3404.09,22858314.84,Lagos,Sea,94776809.94360001,Sweden,59.334732,18.057936
Ginger,Nigerian Export Promotion Council (NEPC),Denmark,2021-12-25,965,27453.95,3730.14,26493061.75,Warri,Sea,102407077.053,Denmark,56.2563,9.568083
Sesame,Greenfield Agro Exporters Nigeria Limited,Germany,2021-12-05,962,12987.93,6995.2,12494388.66,Lagos,Sea,90853167.936,Germany,51.165691,10.451526
Rubber,Agriplus Nigeria Limited,Belgium,2022-03-15,661,44200.43,6749.68,29216484.23,Calabar,Sea,298338758.3624,Belgium,50.508308,4.351728
Cocoa,Agriplus Nigeria Limited,Netherlands,2022-02-07,113,47220.35,6292.5,5335899.55,Lagos,Sea,297134052.375,Netherlands,52.377956,4.897976
Palm Oil,Golden Farms Nigeria Limited,Italy,2023-08-01,459,46065.87,9128.74,21144234.33,Lagos,Sea,420523350.1038,Italy,41.890238,12.496365
Cocoa,Nigeria Agro Export Company,Spain,2021-10-25,978,42445.04,4024.2,41511249.12,Lagos,Sea,170807329.968,Spain,40.463831,-3.749225
Palm Oil,Greenfield Agro Exporters Nigeria Limited,Austria,2020-09-04,258,38709.41,6434.73,9987027.78,Lagos,Sea,249084601.8093,Austria,47.516236,14.550072
Cassava,Solid Agro Nigeria Limited,Sweden,2021-09-20,194,13561.52,9366.61,2630934.88,Calabar,Sea,127025468.8472,Sweden,59.334732,18.057936
Cocoa,Nigerian Export Promotion Council (NEPC),Belgium,2021-07-02,648,32276.01,3180.07,20914854.48,Lagos,Sea,102639971.1207,Belgium,50.508308,4.351728
Cocoa,Prime Agro Exports Nigeria Limited,Netherlands,2023-06-21,212,18804.84,4332.02,3986626.08,Lagos,Sea,81462942.97680001,Netherlands,52.377956,4.897976
Palm Oil,Nigeria Agro Export Company,Netherlands,2021-01-08,283,18829.44,3188.06,5328731.52,Lagos,Sea,60029384.48639999,Netherlands,52.377956,4.897976
Palm Oil,Agro Export Nigeria Ltd,Italy,2022-11-16,565,39969.3,7847.11,22582654.5,Lagos,Sea,313643493.723,Italy,41.890238,12.496365
Sesame,Nigeria Agro Export Company,Austria,2020-01-19,422,19028.66,9601.94,8030094.52,Lagos,Sea,182712051.6004,Austria,47.516236,14.550072
Cocoa,Prime Agro Exports Nigeria Limited,Spain,2022-06-13,980,36784.33,3862.81,36048643.4,Lagos,Sea,142090877.7673,Spain,40.463831,-3.749225
Palm Oil,Agro Allied Exporters Nigeria Limited,Denmark,2023-07-24,486,31281.06,3986.65,15202595.16,Lagos,Sea,124706637.849,Denmark,56.2563,9.568083
Cocoa,Golden Farms Nigeria Limited,Sweden,2022-07-16,930,10155.64,7680.1,9444745.2,Lagos,Sea,77996330.764,Sweden,59.334732,18.057936
Palm Oil,Agriplus Nigeria Limited,Denmark,2021-02-24,517,35729.89,7932.64,18472353.13,Lagos,Sea,283432354.6096,Denmark,56.2563,9.568083
Plantain,Agro Export Nigeria Ltd,Italy,2023-02-22,828,33820.94,4963.47,28003738.32,Lagos,Sea,167869221.06180003,Italy,41.890238,12.496365
Palm Oil,Golden Farms Nigeria Limited,France,2021-11-14,323,17650.49,7102.23,5701108.27,Lagos,Sea,125357839.5927,France,48.856614,2.352221
Plantain,Nigeria Agro Export Company,Spain,2023-07-07,649,20845.14,2479.19,13528495.86,Port Harcourt,Sea,51679062.6366,Spain,40.463831,-3.749225
Ginger,Agriplus Nigeria Limited,Austria,2021-11-24,604,10944.17,5479.31,6610278.68,Lagos,Sea,59966500.122700006,Austria,47.516236,14.550072
Cashew,Prime Agro Exports Nigeria Limited,France,2022-01-05,749,28798.52,6193.18,21570091.48,Lagos,Sea,178354418.0936,France,48.856614,2.352221
Cocoa,Nigerian Export Promotion Council (NEPC),Spain,2020-12-24,989,24274.45,7019.72,24007431.05,Lagos,Sea,170399842.154,Spain,40.463831,-3.749225
Palm Oil,Greenfield Agro Exporters Nigeria Limited,Denmark,2023-06-05,474,30841.13,4757.91,14618695.62,Warri,Sea,146739320.8383,Denmark,56.2563,9.568083
Cassava,Nigeria Agro Export Company,Germany,2022-08-25,204,17510.17,9636.04,3572074.68,Port Harcourt,Sea,168728698.5268,Germany,51.165691,10.451526
Sesame,Greenfield Agro Exporters Nigeria Limited,Switzerland,2022-11-20,622,11709.51,2043.12,7283315.22,Calabar,Sea,23923934.0712,Switzerland,46.818188,8.2275
Ginger,Agro Allied Exporters Nigeria Limited,Switzerland,2023-12-04,378,12746.62,6086.46,4818222.36,Lagos,Sea,77581792.7652,Switzerland,46.818188,8.2275
Plantain,Nigeria Agro Export Company,France,2021-03-19,516,48437.82,7508.61,24993915.12,Warri,Sea,363700699.63019997,France,48.856614,2.352221
Plantain,Nigerian Export Promotion Council (NEPC),Italy,2023-05-18,893,32511.33,6398.44,29032617.69,Lagos,Sea,208021794.3252,Italy,41.890238,12.496365
Sesame,Farmgate Nigeria Limited,Austria,2022-10-25,431,30944.44,4854.76,13337053.64,Port Harcourt,Sea,150227829.5344,Austria,47.516236,14.550072
Cashew,Prime Agro Exports Nigeria Limited,Austria,2021-10-04,963,16009.91,7849.5,15417543.33,Warri,Sea,125669788.545,Austria,47.516236,14.550072
Palm Oil,Farmgate Nigeria Limited,Italy,2023-08-20,597,41654.95,3911.88,24868005.15,Lagos,Sea,162949165.806,Italy,41.890238,12.496365
Cocoa,Agriplus Nigeria Limited,Netherlands,2022-09-18,512,40616.94,8997.44,20795873.28,Lagos,Sea,365448480.63360006,Netherlands,52.377956,4.897976
Sesame,Agro Allied Exporters Nigeria Limited,Spain,2023-03-25,256,17418.61,4900.83,4459164.16,Calabar,Sea,85365646.4463,Spain,40.463831,-3.749225
Sesame,Agro Allied Exporters Nigeria Limited,Netherlands,2020-07-19,433,23950.53,9015.97,10370579.49,Lagos,Sea,215937259.96409997,Netherlands,52.377956,4.897976
Plantain,Golden Farms Nigeria Limited,Belgium,2021-10-25,957,37340.11,8532.38,35734485.27,Lagos,Sea,318600007.7618,Belgium,50.508308,4.351728
Plantain,Agriplus Nigeria Limited,Spain,2023-02-10,226,12314.65,3962.41,2783110.9,Lagos,Sea,48795692.306499995,Spain,40.463831,-3.749225
Palm Oil,Golden Farms Nigeria Limited,Denmark,2022-11-29,519,10348.61,4190.31,5370928.59,Lagos,Sea,43363883.969100006,Denmark,56.2563,9.568083
Palm Oil,Farmgate Nigeria Limited,Italy,2022-03-16,922,41854.17,4970.73,38589544.74,Lagos,Sea,208045778.44409996,Italy,41.890238,12.496365
Palm Oil,Nigeria Agro Export Company,Denmark,2022-02-19,508,31225.6,8159.69,15862604.8,Warri,Sea,254791216.06399998,Denmark,56.2563,9.568083
Cocoa,Golden Farms Nigeria Limited,France,2021-11-08,385,42207.48,2035.1,16249879.8,Lagos,Sea,85896442.54800001,France,48.856614,2.352221
Palm Oil,Greenfield Agro Exporters Nigeria Limited,Austria,2021-03-29,586,24919.56,9611.18,14602862.16,Warri,Sea,239506376.68080002,Austria,47.516236,14.550072
Cocoa,Agro Allied Exporters Nigeria Limited,Sweden,2022-12-10,270,14740.11,4400.06,3979829.7,Lagos,Sea,64857368.406600006,Sweden,59.334732,18.057936
Sesame,Golden Farms Nigeria Limited,Denmark,2021-10-22,810,29162.35,8685.33,23621503.5,Lagos,Sea,253284633.32549998,Denmark,56.2563,9.568083
Sesame,Golden Farms Nigeria Limited,Switzerland,2021-06-13,320,18171.76,8433.08,5814963.2,Warri,Sea,153243905.82079998,Switzerland,46.818188,8.2275
Cocoa,Prime Agro Exports Nigeria Limited,France,2021-11-04,871,44322.34,4441.17,38604758.14,Lagos,Sea,196843046.7378,France,48.856614,2.352221
Plantain,Solid Agro Nigeria Limited,Austria,2023-12-19,172,44869.36,9892.3,7717529.92,Port Harcourt,Sea,443861169.928,Austria,47.516236,14.550072
Cashew,Agro Allied Exporters Nigeria Limited,Spain,2021-03-01,692,20019.73,4532.37,13853653.16,Lagos,Sea,90736823.6601,Spain,40.463831,-3.749225
Cassava,Farmgate Nigeria Limited,Switzerland,2022-07-26,370,11067.38,3708.85,4094930.6,Port Harcourt,Sea,41047252.31299999,Switzerland,46.818188,8.2275
Cocoa,Nigerian Export Promotion Council (NEPC),Spain,2023-12-23,354,16810.17,7303.36,5950800.18,Port Harcourt,Sea,122770723.17119998,Spain,40.463831,-3.749225
Sesame,Nigeria Agro Export Company,Belgium,2021-04-26,769,48785.86,9075.51,37516326.34,Lagos,Sea,442756560.2886,Belgium,50.508308,4.351728
Ginger,Nigerian Export Promotion Council (NEPC),Belgium,2020-06-02,732,11168.28,6791.68,8175180.96,Warri,Sea,75851383.9104,Belgium,50.508308,4.351728
Sesame,Greenfield Agro Exporters Nigeria Limited,Sweden,2020-03-31,507,31022.3,9376.5,15728306.1,Lagos,Sea,290880595.95,Sweden,59.334732,18.057936
Rubber,Farmgate Nigeria Limited,France,2022-05-06,727,38141.67,2962.13,27728994.09,Lagos,Sea,112980584.9571,France,48.856614,2.352221
Plantain,Prime Agro Exports Nigeria Limited,Germany,2020-08-25,141,46391.24,5976.25,6541164.84,Port Harcourt,Sea,277245648.05,Germany,51.165691,10.451526
Cashew,Golden Farms Nigeria Limited,Switzerland,2020-12-07,316,35104.26,2739.19,11092946.16,Lagos,Sea,96157237.94940001,Switzerland,46.818188,8.2275
Palm Oil,Agriplus Nigeria Limited,Austria,2020-02-15,448,22088.53,2968.57,9895661.44,Calabar,Sea,65571347.5021,Austria,47.516236,14.550072
Cassava,Nigerian Export Promotion Council (NEPC),France,2022-12-16,786,16810.37,2778.06,13212950.82,Calabar,Sea,46700216.4822,France,48.856614,2.352221
Cashew,Nigeria Agro Export Company,Germany,2020-06-28,825,40168.05,4338.22,33138641.25,Port Harcourt,Sea,174257837.87100002,Germany,51.165691,10.451526
Rubber,Agro Allied Exporters Nigeria Limited,Spain,2021-03-21,471,46139.69,4274.55,21731793.99,Lagos,Sea,197226411.88950002,Spain,40.463831,-3.749225
Palm Oil,Nigeria Agro Export Company,Sweden,2023-07-04,354,31027.21,9520.25,10983632.34,Warri,Sea,295386796.0025,Sweden,59.334732,18.057936
Rubber,Nigerian Export Promotion Council (NEPC),Austria,2020-10-08,342,32818.79,3272.06,11224026.18,Warri,Sea,107385050.0074,Austria,47.516236,14.550072
Palm Oil,Nigerian Export Promotion Council (NEPC),Denmark,2023-11-01,869,25911.15,6977.8,22516789.35,Calabar,Sea,180802822.47000003,Denmark,56.2563,9.568083
Rubber,Nigerian Export Promotion Council (NEPC),Sweden,2020-09-01,670,20355.66,7635.0,13638292.2,Lagos,Sea,155415464.1,Sweden,59.334732,18.057936
Palm Oil,Greenfield Agro Exporters Nigeria Limited,Germany,2023-08-26,606,13144.69,5052.79,7965682.14,Lagos,Sea,66417358.185100004,Germany,51.165691,10.451526
Sesame,Agro Allied Exporters Nigeria Limited,Sweden,2021-03-05,860,39176.4,7591.77,33691704.0,Warri,Sea,297418218.22800004,Sweden,59.334732,18.057936
Palm Oil,Agro Allied Exporters Nigeria Limited,Denmark,2021-08-19,474,18544.44,5802.97,8790064.56,Lagos,Sea,107612828.9868,Denmark,56.2563,9.568083
Cocoa,Greenfield Agro Exporters Nigeria Limited,Sweden,2022-10-14,604,37692.51,5514.53,22766276.04,Port Harcourt,Sea,207856477.1703,Sweden,59.334732,18.057936
Cocoa,Greenfield Agro Exporters Nigeria Limited,Austria,2020-12-16,579,40723.75,7020.3,23579051.25,Calabar,Sea,285892942.125,Austria,47.516236,14.550072
Cocoa,Agriplus Nigeria Limited,Netherlands,2020-04-05,121,39676.69,4143.19,4800879.49,Lagos,Sea,164388065.24109998,Netherlands,52.377956,4.897976
Palm Oil,Nigeria Agro Export Company,Belgium,2023-10-24,420,28193.75,6419.32,11841375.0,Warri,Sea,180984703.25,Belgium,50.508308,4.351728
Cassava,Farmgate Nigeria Limited,Italy,2021-10-15,987,42840.93,7044.67,42283997.91,Lagos,Sea,301800214.3431,Italy,41.890238,12.496365
Plantain,Agro Allied Exporters Nigeria Limited,Italy,2022-09-12,249,28428.84,5844.67,7078781.16,Lagos,Sea,166157188.2828,Italy,41.890238,12.496365
Sesame,Nigeria Agro Export Company,Sweden,2022-01-25,905,13158.97,3692.93,11908867.85,Lagos,Sea,48595155.0821,Sweden,59.334732,18.057936
Cocoa,Farmgate Nigeria Limited,Germany,2022-08-18,583,31350.91,7272.46,18277580.53,Lagos,Sea,227998238.9386,Germany,51.165691,10.451526
Plantain,Agro Export Nigeria Ltd,Italy,2021-10-31,171,33855.64,2088.86,5789314.44,Lagos,Sea,70719692.17040001,Italy,41.890238,12.496365
Ginger,Farmgate Nigeria Limited,Netherlands,2021-06-23,414,26446.32,9849.45,10948776.48,Warri,Sea,260481706.52400002,Netherlands,52.377956,4.897976
Sesame,Greenfield Agro Exporters Nigeria Limited,Netherlands,2023-09-07,940,31473.12,6282.47,29584732.8,Lagos,Sea,197728932.2064,Netherlands,52.377956,4.897976
Palm Oil,Agro Export Nigeria Ltd,Austria,2020-04-03,859,20798.68,9677.49,17866066.12,Port Harcourt,Sea,201279017.7132,Austria,47.516236,14.550072
Cashew,Solid Agro Nigeria Limited,Austria,2022-03-26,606,27024.3,3236.49,16376725.8,Lagos,Sea,87463876.70699999,Austria,47.516236,14.550072
Rubber,Agro Export Nigeria Ltd,Italy,2020-11-16,915,42823.71,9917.77,39183694.65,Lagos,Sea,424715706.32670003,Italy,41.890238,12.496365
Sesame,Agro Allied Exporters Nigeria Limited,Belgium,2023-03-18,588,36758.76,4729.76,21614150.88,Lagos,Sea,173860112.6976,Belgium,50.508308,4.351728
Cocoa,Nigeria Agro Export Company,Austria,2022-03-07,305,21673.21,7611.27,6610329.05,Lagos,Sea,164960653.0767,Austria,47.516236,14.550072
Palm Oil,Nigeria Agro Export Company,Denmark,2021-05-10,215,17273.35,8601.77,3713770.25,Lagos,Sea,148581383.8295,Denmark,56.2563,9.568083
Cassava,Farmgate Nigeria Limited,Spain,2023-11-28,949,20213.71,6290.74,19182810.79,Lagos,Sea,127159194.0454,Spain,40.463831,-3.749225
Rubber,Agro Allied Exporters Nigeria Limited,France,2022-03-10,309,17372.98,4275.1,5368250.82,Lagos,Sea,74271226.79800001,France,48.856614,2.352221
Rubber,Farmgate Nigeria Limited,Austria,2022-10-06,647,49738.0,9900.98,32180486.0,Lagos,Sea,492454943.23999995,Austria,47.516236,14.550072
Cocoa,Nigeria Agro Export Company,Sweden,2023-02-21,938,29055.81,3557.94,27254349.78,Calabar,Sea,103378828.6314,Sweden,59.334732,18.057936
Sesame,Golden Farms Nigeria Limited,Netherlands,2022-06-19,669,27099.76,9279.52,18129739.44,Warri,Sea,251472764.9152,Netherlands,52.377956,4.897976
Ginger,Golden Farms Nigeria Limited,Netherlands,2023-09-07,511,25221.34,4876.26,12888104.74,Lagos,Sea,122985811.3884,Netherlands,52.377956,4.897976
Palm Oil,Farmgate Nigeria Limited,France,2020-01-11,586,11765.54,6000.81,6894606.44,Lagos,Sea,70602770.0874,France,48.856614,2.352221
Rubber,Nigerian Export Promotion Council (NEPC),France,2021-02-18,439,40861.04,6133.39,17937996.56,Calabar,Sea,250616694.1256,France,48.856614,2.352221
Ginger,Prime Agro Exports Nigeria Limited,Switzerland,2021-04-19,763,42458.7,6325.82,32395988.1,Calabar,Sea,268586093.63399994,Switzerland,46.818188,8.2275
Rubber,Agro Allied Exporters Nigeria Limited,Denmark,2021-03-31,177,36589.22,3427.72,6476291.94,Lagos,Sea,125417601.1784,Denmark,56.2563,9.568083
Rubber,Solid Agro Nigeria Limited,Sweden,2023-10-03,531,32237.75,7713.03,17118245.25,Port Harcourt,Sea,248650732.8825,Sweden,59.334732,18.057936
Sesame,Nigeria Agro Export Company,France,2020-09-24,402,14516.01,7997.27,5835436.02,Warri,Sea,116088451.29270001,France,48.856614,2.352221
